"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/16/2023","AirNow","211111041","3","7.2","ug/m3 LC","30","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/17/2023","AirNow","211111041","3","3.6","ug/m3 LC","15","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/18/2023","AirNow","211111041","3","7","ug/m3 LC","29","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/19/2023","AirNow","211111041","3","6.3","ug/m3 LC","26","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/20/2023","AirNow","211111041","3","10.5","ug/m3 LC","44","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/21/2023","AirNow","211111041","3","6.9","ug/m3 LC","29","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/22/2023","AirNow","211111041","3","8.1","ug/m3 LC","34","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/23/2023","AirNow","211111041","3","6.8","ug/m3 LC","28","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/24/2023","AirNow","211111041","3","8.4","ug/m3 LC","35","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/25/2023","AirNow","211111041","3","7.6","ug/m3 LC","32","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/26/2023","AirNow","211111041","3","12.3","ug/m3 LC","51","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/27/2023","AirNow","211111041","3","12","ug/m3 LC","50","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/28/2023","AirNow","211111041","3","5.6","ug/m3 LC","23","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"03/01/2023","AirNow","211111041","3","16.6","ug/m3 LC","60","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"03/02/2023","AirNow","211111041","3","7.1","ug/m3 LC","30","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
